index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
1,08500000467,WXT J092357-210656,5.60,140.986,-21.115,Unverified,Unverified,2025-12-14 10:30:56,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/541307/1332415,source,0.9718029499053956,,CMOS22,,4057.0,1.14e-11,1745140,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000467/CMOS22/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000467/CMOS22/1/v2,3.035,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1745140,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000467/CMOS22/1/v2,ep08500000467wxt22s1,['known_source'],telemetry,source,v2,
2,08500000466,WXT J074249+324259,5.49,115.705,32.716,Unverified,Unverified,2025-12-14 07:07:51,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/541296/1332285,source,0.9959820508956908,,CMOS35,,4796.0,7.84e-12,1745100,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000466/CMOS35/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000466/CMOS35/2/v1,2.920,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1745100,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000466/CMOS35/2/v1,ep08500000466wxt35s2,['known_source'],telemetry,source,v1,
3,06800001057,WXT J065516+254205,5.43,103.816,25.701,Unverified,Unverified,2025-12-14 15:07:21,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/541520/1332614,source,0.9608164429664612,,CMOS8,,2967.0,1.06e-11,1745399,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001057/CMOS8/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001057/CMOS8/1/v1,2.913,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1745399,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001057/CMOS8/1/v1,ep06800001057wxt8s1,['known_source'],telemetry,source,v1,
4,08500000473,EP250630b,5.39,76.030,-69.395,Unclassfied,Unclassified,2025-12-15 03:52:10,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/402986/1333936,source,0.9999969005584716,,CMOS20,,4115.0,1.24e-11,1747375,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000473/CMOS20/v2?index_in_det=5,5,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000473/CMOS20/5/v2,3.646,-69.403,75.907,157.28,https://ep.bao.ac.cn/ep/data_center/ta_records/1747375,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000473/CMOS20/5/v2,ep08500000473wxt20s5,['transient'],telemetry,source,v2,
5,11900513541,WXT J080559+011421,5.37,121.494,1.239,Unverified,Unverified,2025-12-14 06:07:48,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/540979/1331945,source,0.6509279608726501,,CMOS3,,1069.0,1.56e-11,1744556,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900513541/CMOS3/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900513541/CMOS3/1/v1,2.565,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1744556,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900513541/CMOS3/1/v1,ep11900513541wxt3s1,['known_source'],telemetry,source,v1,
6,08500000466,WXTJ090854-093944,5.37,137.256,-9.628,Unverified,Unverified,2025-12-14 07:19:13,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/38294/1332271,source,0.9999990463256836,,CMOS21,,3439.0,1.64e-11,1745092,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000466/CMOS21/v1?index_in_det=3,3,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000466/CMOS21/3/v1,2.899,-9.662,137.226,162.60,https://ep.bao.ac.cn/ep/data_center/ta_records/1745092,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000466/CMOS21/3/v1,ep08500000466wxt21s3,[],telemetry,source,v1,
7,11900513793,WXT J233304+503354,5.36,353.268,50.565,Unverified,Unverified,2025-12-14 01:59:35,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/540539/1331486,source,0.7759073972702026,,CMOS15,,1404.0,1.41e-11,1743581,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900513793/CMOS15/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900513793/CMOS15/2/v1,2.715,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1743581,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900513793/CMOS15/2/v1,ep11900513793wxt15s2,['known_source'],telemetry,source,v1,
8,11900513793,WXT J234130+453242,5.28,355.375,45.545,Unverified,Unverified,2025-12-14 01:59:35,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/540540/1331486,source,0.8835099339485168,,CMOS15,,1404.0,1.29e-11,1743582,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900513793/CMOS15/v1?index_in_det=3,3,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900513793/CMOS15/3/v1,2.882,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1743582,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900513793/CMOS15/3/v1,ep11900513793wxt15s3,['known_source'],telemetry,source,v1,
9,08500000466,WXT J075856+374250,5.27,119.733,37.714,Unverified,Unverified,2025-12-14 07:08:45,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/541297/1332286,source,0.8527860045433044,,CMOS36,,4464.061,9.82e-12,1745101,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000466/CMOS36/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000466/CMOS36/1/v1,2.680,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1745101,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000466/CMOS36/1/v1,ep08500000466wxt36s1,['known_source'],telemetry,source,v1,
10,11900513921,WXT J070206+393728,5.26,105.523,39.624,Unverified,Unverified,2025-12-14 02:26:22,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/540562/1331762,source,0.8534350991249084,,CMOS8,,2463.0,9.10e-12,1744300,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900513921/CMOS8/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900513921/CMOS8/1/v2,2.669,39.624,105.523,0.00,https://ep.bao.ac.cn/ep/data_center/ta_records/1744300,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900513921/CMOS8/1/v2,ep11900513921wxt8s1,['known_source'],telemetry,source,v2,
