index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
1,11900560514,EP260119a,7.50,158.082,65.505,Unclassified,Unclassified,2026-01-19 00:01:49,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/589055/1434711,source,0.9891635179519652,,CMOS48,,1161.0,3.43e-11,1858202,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900560514/CMOS48/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900560514/CMOS48/1/v2,2.330,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1858202,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900560514/CMOS48/1/v2,ep11900560514wxt48s1,['transient'],telemetry,source,v2,
2,08500000524,WXT J143457+094418,5.93,218.738,9.738,Unverified,Unverified,2026-01-19 12:10:09,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/590700/1436555,source,0.9891945123672484,,CMOS13,,2515.0,1.16e-11,1862275,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000524/CMOS13/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000524/CMOS13/1/v1,2.807,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1862275,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000524/CMOS13/1/v1,ep08500000524wxt13s1,['known_source'],telemetry,source,v1,
3,06800001128,WXT J084638+185605,5.68,131.660,18.935,Unverified,Unverified,2026-01-19 07:46:44,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/590398/1436187,source,0.9781066179275512,,CMOS11,,6089.0,7.23e-12,1861837,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001128/CMOS11/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001128/CMOS11/2/v2,3.409,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1861837,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001128/CMOS11/2/v2,ep06800001128wxt11s2,['known_source'],telemetry,source,v2,
4,08500000523,WXT J135845+070956,5.64,209.687,7.166,Unverified,Unverified,2026-01-19 11:18:30,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/590696/1436531,source,0.993347465991974,,CMOS37,,2973.0,7.72e-12,1862264,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000523/CMOS37/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000523/CMOS37/1/v2,2.612,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1862264,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000523/CMOS37/1/v2,ep08500000523wxt37s1,['known_source'],telemetry,source,v2,
5,06800001127,WXT J061243+221620,5.56,93.179,22.272,Unverified,Unverified,2026-01-19 20:59:59,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/590707/1436605,source,1.0,,CMOS4,,3211.206,5.50e-11,1862316,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001127/CMOS4/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001127/CMOS4/1/v1,2.303,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1862316,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001127/CMOS4/1/v1,ep06800001127wxt4s1,['known_source'],telemetry,source,v1,
6,11900560001,WXT J141656+522132,5.49,214.235,52.359,Unverified,Unverified,2026-01-18 18:00:35,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/588866/1434185,source,0.9647871255874634,,CMOS37,,1941.0,1.53e-11,1857534,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900560001/CMOS37/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900560001/CMOS37/1/v1,3.146,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1857534,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900560001/CMOS37/1/v1,ep11900560001wxt37s1,['known_source'],telemetry,source,v1,
7,06800001126,WXT J103740+623802,5.48,159.413,62.634,Unverified,Unverified,2026-01-19 01:41:49,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/589109/1435206,source,0.2894788384437561,,CMOS48,,2562.0,1.05e-11,1858650,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001126/CMOS48/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001126/CMOS48/1/v2,2.739,62.634,159.417,6.03,https://ep.bao.ac.cn/ep/data_center/ta_records/1858650,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001126/CMOS48/1/v2,ep06800001126wxt48s1,['known_source'],telemetry,source,v2,
8,06800001124,WXT J074616+422253,5.41,116.565,42.381,Unverified,Unverified,2026-01-18 19:04:02,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/589132/1434593,source,0.9980927109718324,,CMOS34,,7992.0,5.38e-12,1858126,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001124/CMOS34/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001124/CMOS34/2/v2,2.769,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1858126,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001124/CMOS34/2/v2,ep06800001124wxt34s2,['known_source'],telemetry,source,v2,
9,11900561153,WXT J091516-045333,5.41,138.816,-4.892,Unverified,Unverified,2026-01-19 19:09:30,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/590730/1436825,source,0.7013452053070068,,CMOS26,,1321.0,1.27e-11,1862374,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900561153/CMOS26/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900561153/CMOS26/1/v1,2.665,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1862374,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900561153/CMOS26/1/v1,ep11900561153wxt26s1,['known_source'],telemetry,source,v1,
10,08500000524,WXT J110316+175804,5.39,165.815,17.968,Unverified,Unverified,2026-01-19 12:40:23,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/590698/1436550,source,0.9486733675003052,,CMOS9,,3054.0,1.24e-11,1862272,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000524/CMOS9/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000524/CMOS9/1/v1,3.212,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1862272,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000524/CMOS9/1/v1,ep08500000524wxt9s1,['known_source'],telemetry,source,v1,
