index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
1,11916652735,EP251212a,9.23,134.041,-23.279,Unclassified,Unclassified,2025-12-12 06:12:27,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/537709/1326305,source,0.995141863822937,,CMOS22,,1440.0,6.55e-11,1738825,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652735/CMOS22/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652735/CMOS22/1/v2,2.402,-23.279,134.041,0.00,https://ep.bao.ac.cn/ep/data_center/ta_records/1738825,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652735/CMOS22/1/v2,ep11916652735wxt22s1,['transient'],telemetry,source,v2,
2,13600509839,WXT J032415+450106,5.95,51.062,45.018,Unverified,Unverified,2025-12-12 07:01:04,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/537965/1326384,source,0.9365639090538024,,CMOS31,,776.5132,1.98e-11,1738852,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/13600509839/CMOS31/v1?index_in_det=3,3,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/13600509839/CMOS31/3/v1,2.771,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1738852,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/13600509839/CMOS31/3/v1,ep13600509839wxt31s3,['known_source'],telemetry,source,v1,
3,11900510854,WXT J094504+602647,5.75,146.265,60.446,Unverified,Unverified,2025-12-12 15:39:10,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/538448/1327104,source,0.9473507404327391,,CMOS42,,1482.0,2.04e-11,1739722,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900510854/CMOS42/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900510854/CMOS42/1/v1,2.858,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1739722,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900510854/CMOS42/1/v1,ep11900510854wxt42s1,['known_source'],telemetry,source,v1,
4,11900511745,WXT J093339+474825,5.62,143.412,47.807,Unverified,Unverified,2025-12-12 20:31:09,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/538692/1327648,source,0.965069591999054,,CMOS15,,1235.0,2.43e-11,1740136,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900511745/CMOS15/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900511745/CMOS15/2/v1,3.108,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1740136,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900511745/CMOS15/2/v1,ep11900511745wxt15s2,['known_source'],telemetry,source,v1,
5,13600509841,1RXS J220218.3+553823,5.62,330.596,55.615,Unclassified,Unclassified,2025-12-12 10:02:23,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/537875/1326600,source,0.9971143007278442,,CMOS13,,1496.0,2.19e-11,1739104,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/13600509841/CMOS13/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/13600509841/CMOS13/1/v2,2.915,55.640,330.576,97.59,https://ep.bao.ac.cn/ep/data_center/ta_records/1739104,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/13600509841/CMOS13/1/v2,ep13600509841wxt13s1,['known_source'],telemetry,source,v2,
6,06800001047,WXT J042150+373142,5.60,65.460,37.528,Unverified,Unverified,2025-12-12 03:52:14,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/537511/1325459,source,0.2576662600040436,,CMOS11,,3047.0,1.38e-11,1737754,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001047/CMOS11/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001047/CMOS11/2/v1,2.985,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1737754,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001047/CMOS11/2/v1,ep06800001047wxt11s2,['known_source'],telemetry,source,v1,
7,13600510977,WXT J234813+314047,5.51,357.055,31.680,Unverified,Unverified,2025-12-12 12:04:48,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/538259/1326781,source,0.6668303608894348,,CMOS48,,1387.0,1.21e-11,1739382,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/13600510977/CMOS48/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/13600510977/CMOS48/1/v1,2.572,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1739382,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/13600510977/CMOS48/1/v1,ep13600510977wxt48s1,['known_source'],telemetry,source,v1,
8,11900510854,WXT J104805+274139,5.46,162.021,27.694,Unverified,Unverified,2025-12-12 15:39:10,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/538447/1327085,source,0.9912482500076294,,CMOS23,,1928.0,1.61e-11,1739714,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900510854/CMOS23/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900510854/CMOS23/1/v1,3.272,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1739714,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900510854/CMOS23/1/v1,ep11900510854wxt23s1,['known_source'],telemetry,source,v1,
9,06800001047,WXT J073427+212928,5.46,113.614,21.491,Unverified,Unverified,2025-12-12 04:00:06,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/537518/1325497,source,0.9905914664268494,,CMOS28,,3058.0,1.36e-11,1737772,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001047/CMOS28/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001047/CMOS28/1/v1,3.489,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1737772,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001047/CMOS28/1/v1,ep06800001047wxt28s1,['known_source'],telemetry,source,v1,
10,11900510721,WXT J073304+175949,5.46,113.268,17.997,Unverified,Unverified,2025-12-12 02:32:19,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/537466/1325571,source,0.9568820595741272,,CMOS4,,2562.0,1.35e-11,1737869,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900510721/CMOS4/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900510721/CMOS4/1/v2,3.138,17.997,113.268,0.11,https://ep.bao.ac.cn/ep/data_center/ta_records/1737869,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900510721/CMOS4/1/v2,ep11900510721wxt4s1,['known_source'],telemetry,source,v2,
11,13600511492,WXT J033449+250956,5.45,53.703,25.165,Unverified,Unverified,2025-12-12 21:40:40,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/538679/1328177,source,0.9681559801101683,,CMOS33,,1375.0,2.06e-11,1740430,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/13600511492/CMOS33/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/13600511492/CMOS33/2/v2,3.067,25.165,53.703,0.00,https://ep.bao.ac.cn/ep/data_center/ta_records/1740430,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/13600511492/CMOS33/2/v2,ep13600511492wxt33s2,['known_source'],telemetry,source,v2,
