index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
1,11916652998,4XMM J004150.1-091804,6.96,10.483,-9.321,Unclassified,Unclassified,2025-12-29 07:57:23,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/540231/1373332,source,0.99976247549057,,CMOS15,,1524.0,3.97e-11,1784944,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652998/CMOS15/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652998/CMOS15/1/v2,2.860,-9.325,10.464,69.12,https://ep.bao.ac.cn/ep/data_center/ta_records/1784944,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652998/CMOS15/1/v2,ep11916652998wxt15s1,['known_source'],telemetry,source,v2,
2,11916652985,4XMM J004150.1-091804,5.77,10.477,-9.297,Unclassified,Unclassified,2025-12-28 17:34:43,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/540231/1370525,source,0.9994268417358398,,CMOS15,,1497.0,2.93e-11,1782977,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652985/CMOS15/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652985/CMOS15/1/v1,3.113,-9.325,10.464,109.34,https://ep.bao.ac.cn/ep/data_center/ta_records/1782977,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652985/CMOS15/1/v1,ep11916652985wxt15s1,['known_source'],telemetry,source,v1,
3,11916652994,WXT J095413-061826,5.75,148.552,-6.307,Unverified,Unverified,2025-12-29 02:35:32,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/559018/1372380,source,0.833224892616272,,CMOS21,,1233.0,1.51e-11,1784463,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652994/CMOS21/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652994/CMOS21/1/v1,2.898,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1784463,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652994/CMOS21/1/v1,ep11916652994wxt21s1,['known_source'],telemetry,source,v1,
4,11916652991,WXT J023638+073010,5.52,39.159,7.503,Unverified,Unverified,2025-12-29 00:03:33,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/559073/1372757,source,0.9296884536743164,,CMOS26,,1183.0,1.42e-11,1784595,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652991/CMOS26/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652991/CMOS26/2/v1,3.038,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1784595,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652991/CMOS26/2/v1,ep11916652991wxt26s2,['known_source'],telemetry,source,v1,
5,11916652990,WXT J054251-402312,5.50,85.711,-40.387,Unverified,Unverified,2025-12-28 23:12:48,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/559031/1372513,source,0.7459676265716553,,CMOS20,,1074.0,1.09e-11,1784499,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916652990/CMOS20/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916652990/CMOS20/2/v1,2.354,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1784499,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916652990/CMOS20/2/v1,ep11916652990wxt20s2,['known_source'],telemetry,source,v1,
6,11900531969,WXT J225926+615044,5.34,344.860,61.846,Unverified,Unverified,2025-12-28 15:50:01,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/558724/1370662,source,0.7942991256713867,,CMOS15,,1378.0,1.32e-11,1783033,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900531969/CMOS15/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900531969/CMOS15/1/v2,2.742,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1783033,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900531969/CMOS15/1/v2,ep11900531969wxt15s1,['known_source'],telemetry,source,v2,
7,11900531585,WXT J095542+534005,5.33,148.923,53.668,Unverified,Unverified,2025-12-28 08:27:28,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/558527/1369677,source,0.9134997725486756,,CMOS42,,2607.0,9.71e-12,1782397,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900531585/CMOS42/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900531585/CMOS42/1/v2,2.994,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1782397,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900531585/CMOS42/1/v2,ep11900531585wxt42s1,['known_source'],telemetry,source,v2,
8,11916653001,WXT J010603+560040,5.31,16.512,56.011,Unverified,Unverified,2025-12-29 09:29:58,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/559191/1373196,source,0.7503474354743958,,CMOS23,,1212.0,1.24e-11,1784906,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11916653001/CMOS23/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11916653001/CMOS23/1/v1,2.624,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1784906,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11916653001/CMOS23/1/v1,ep11916653001wxt23s1,['known_source'],telemetry,source,v1,
9,11900531585,WXT J131238+591937,5.23,198.156,59.327,Unverified,Unverified,2025-12-28 08:48:11,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/558469/1369674,source,0.9249221086502076,,CMOS39,,2599.0,1.02e-11,1782396,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900531585/CMOS39/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900531585/CMOS39/1/v2,2.802,59.327,198.156,0.18,https://ep.bao.ac.cn/ep/data_center/ta_records/1782396,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900531585/CMOS39/1/v2,ep11900531585wxt39s1,['known_source'],telemetry,source,v2,
10,11900532738,WXT J043824+550720,5.22,69.601,55.122,Unverified,Unverified,2025-12-29 04:50:43,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/558969/1371965,source,0.905734360218048,,CMOS3,,1100.0,1.64e-11,1784125,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900532738/CMOS3/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900532738/CMOS3/1/v1,2.752,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1784125,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900532738/CMOS3/1/v1,ep11900532738wxt3s1,['known_source'],telemetry,source,v1,
